id,user_id,sum_amount_usd,count_amount_usd,transactions_2018,transactions_2019_May,last_transaction_month,months,transaction_april,transaction_may
2492,user_2492,903,51,37,14,May-19,0,1,1
2493,user_2493,31786,164,118,46,Apr-19,1,1,0
2494,user_2494,2327,161,104,57,May-19,0,1,1
2495,user_2495,739,28,28,0,Aug-18,9,0,0
2496,user_2496,4705,181,143,38,May-19,0,1,1
2497,user_2497,10580,90,52,38,May-19,0,1,1
2498,user_2498,38506,180,180,0,Dec-18,5,0,0
2499,user_2499,3210,176,96,80,May-19,0,1,1
2500,user_2500,1424,49,49,0,Sep-18,8,0,0
2501,user_2501,33286,891,661,230,May-19,0,1,1
2502,user_2502,12130,394,186,208,May-19,0,1,1
2503,user_2503,13952,166,117,49,May-19,0,1,1
2504,user_2504,4148,146,79,67,May-19,0,1,1
2505,user_2505,1211,47,17,30,Apr-19,1,1,0
2506,user_2506,10,5,5,0,Mar-18,14,0,0
2507,user_2507,20811,229,182,47,Apr-19,1,1,0
2508,user_2508,2085,50,34,16,Apr-19,1,1,0
2509,user_2509,5645,148,73,75,May-19,0,1,1
2510,user_2510,3132,50,31,19,May-19,0,1,1
2511,user_2511,21728,502,381,121,May-19,0,1,1
2512,user_2512,1755,24,17,7,Apr-19,1,1,0
2513,user_2513,109,37,11,26,Apr-19,1,1,0
2514,user_2514,1805,18,9,9,Mar-19,2,0,0
2515,user_2515,6129,106,106,0,Jun-18,11,0,0
2516,user_2516,9,2,2,0,Mar-18,14,0,0
2517,user_2517,1073,41,40,1,Apr-19,1,1,0
2518,user_2518,729,39,37,2,May-19,0,0,1
2519,user_2519,3848,247,123,124,May-19,0,1,1
2520,user_2520,191,15,15,0,Aug-18,9,0,0
2521,user_2521,35362,923,540,383,May-19,0,1,1
2522,user_2522,7008,145,101,44,May-19,0,1,1
2523,user_2523,1853,47,47,0,Aug-18,9,0,0
2524,user_2524,6408,255,162,93,May-19,0,1,1
2525,user_2525,38652,307,201,106,May-19,0,1,1
2527,user_2527,23435,1315,786,529,May-19,0,1,1
2528,user_2528,8972,288,260,28,May-19,0,1,1
2529,user_2529,4582,84,20,64,May-19,0,1,1
2530,user_2530,5391,49,25,24,Apr-19,1,1,0
2531,user_2531,11801,384,338,46,Feb-19,3,0,0
2532,user_2532,776,10,8,2,Feb-19,3,0,0
2533,user_2533,1411,25,25,0,Jun-18,11,0,0
2534,user_2534,18217,536,363,173,May-19,0,1,1
2535,user_2535,987,41,33,8,Apr-19,1,1,0
2536,user_2536,5248,180,141,39,Apr-19,1,1,0
2537,user_2537,1654,17,17,0,Oct-18,7,0,0
2538,user_2538,18,3,3,0,Apr-18,13,0,0
2539,user_2539,6983,130,123,7,Jan-19,4,0,0
2540,user_2540,14,3,3,0,Mar-18,14,0,0
2541,user_2541,14549,159,75,84,May-19,0,1,1
2542,user_2542,505,15,15,0,Apr-18,13,0,0
2543,user_2543,627,55,29,26,Mar-19,2,0,0
2544,user_2544,32038,103,66,37,May-19,0,1,1
2545,user_2545,103,14,2,12,Mar-19,2,0,0
2546,user_2546,11,2,2,0,Mar-18,14,0,0
2547,user_2547,3621,120,51,69,May-19,0,1,1
2548,user_2548,62,16,14,2,Apr-19,1,1,0
2549,user_2549,43210,183,81,102,May-19,0,1,1
2550,user_2550,304,27,3,24,May-19,0,1,1
2552,user_2552,1295,32,27,5,Feb-19,3,0,0
2553,user_2553,11284,126,52,74,Apr-19,1,1,0
2554,user_2554,21329,1595,1086,509,May-19,0,1,1
2556,user_2556,1245,21,11,10,May-19,0,1,1
2557,user_2557,8784,262,217,45,May-19,0,1,1
2558,user_2558,1433,12,2,10,Apr-19,1,1,0
2559,user_2559,547,41,32,9,Apr-19,1,1,0
2560,user_2560,11771,356,271,85,May-19,0,1,1
2561,user_2561,278,35,18,17,Apr-19,1,1,0
2562,user_2562,104,16,16,0,Jul-18,10,0,0
2563,user_2563,1986,41,29,12,Feb-19,3,0,0
2564,user_2564,2169,31,16,15,May-19,0,0,1
2565,user_2565,1511,4,2,2,Apr-19,1,1,0
2566,user_2566,167345,320,165,155,May-19,0,1,1
2567,user_2567,3494,52,33,19,Apr-19,1,1,0
2568,user_2568,9,1,1,0,Mar-18,14,0,0
2569,user_2569,18,5,0,5,Mar-19,2,0,0
2570,user_2570,96,9,9,0,Aug-18,9,0,0
2571,user_2571,40203,460,301,159,May-19,0,1,1
2572,user_2572,381,12,9,3,Jan-19,4,0,0
2573,user_2573,14544,92,80,12,May-19,0,1,1
2574,user_2574,1675,198,91,107,May-19,0,1,1
2575,user_2575,6219,27,21,6,Feb-19,3,0,0
2576,user_2576,9652,88,63,25,May-19,0,1,1
2577,user_2577,5,6,6,0,Mar-18,14,0,0
2578,user_2578,960,103,82,21,May-19,0,1,1
2579,user_2579,79,12,12,0,Oct-18,7,0,0
2580,user_2580,3685,118,90,28,May-19,0,1,1
2581,user_2581,13490,302,223,79,May-19,0,1,1
2582,user_2582,121,10,10,0,Jun-18,11,0,0
2583,user_2583,7188,481,481,0,Dec-18,5,0,0
2584,user_2584,70,6,5,1,Feb-19,3,0,0
2585,user_2585,248,10,10,0,Dec-18,5,0,0
2586,user_2586,5334,92,55,37,May-19,0,0,1
2587,user_2587,381,15,15,0,Oct-18,7,0,0
2588,user_2588,61,4,4,0,Apr-18,13,0,0
2589,user_2589,21,3,3,0,Jul-18,10,0,0
2590,user_2590,24442,448,337,111,May-19,0,1,1
2591,user_2591,8589,135,75,60,May-19,0,1,1
2592,user_2592,477,15,11,4,Apr-19,1,1,0
2593,user_2593,48008,671,250,421,May-19,0,1,1
2594,user_2594,4,2,2,0,Jun-18,11,0,0
2595,user_2595,124,9,9,0,Mar-18,14,0,0
2596,user_2596,18080,326,326,0,Dec-18,5,0,0
2597,user_2597,851,59,30,29,Apr-19,1,1,0
2598,user_2598,9505,336,225,111,Apr-19,1,1,0
2600,user_2600,8,3,3,0,Mar-18,14,0,0
2601,user_2601,14148,671,430,241,May-19,0,1,1
2602,user_2602,7582,84,82,2,Apr-19,1,1,0
2603,user_2603,80,7,0,7,Apr-19,1,1,0
2604,user_2604,103,8,6,2,Apr-19,1,1,0
2605,user_2605,3605,144,71,73,May-19,0,1,1
2606,user_2606,4350,833,587,246,May-19,0,1,1
2607,user_2607,4739,128,112,16,Jan-19,4,0,0
2608,user_2608,20642,516,228,288,May-19,0,1,1
2609,user_2609,3292,62,7,55,Apr-19,1,1,0
2610,user_2610,5480,151,93,58,Apr-19,1,1,0
2611,user_2611,8479,47,36,11,Apr-19,1,1,0
2612,user_2612,93,5,5,0,Apr-18,13,0,0
2613,user_2613,7806,293,242,51,May-19,0,1,1
2614,user_2614,7988,231,178,53,May-19,0,1,1
2615,user_2615,919,17,4,13,May-19,0,1,1
2616,user_2616,4418,131,84,47,May-19,0,1,1
2617,user_2617,42,8,2,6,May-19,0,0,1
2618,user_2618,3100,30,30,0,Sep-18,8,0,0
2619,user_2619,35,3,3,0,Jul-18,10,0,0
2620,user_2620,3935,90,37,53,Mar-19,2,0,0
2621,user_2621,37952,664,456,208,May-19,0,1,1
2622,user_2622,780,24,19,5,Apr-19,1,1,0
2623,user_2623,6088,138,75,63,May-19,0,1,1
2624,user_2624,44,5,5,0,Mar-18,14,0,0
2625,user_2625,2605,130,78,52,May-19,0,1,1
2626,user_2626,8981,429,235,194,May-19,0,1,1
2627,user_2627,303,6,6,0,May-18,12,0,0
2628,user_2628,41,4,4,0,Mar-18,14,0,0
2629,user_2629,616,25,14,11,Mar-19,2,0,0
2630,user_2630,2936,98,79,19,Mar-19,2,0,0
2631,user_2631,1006,32,21,11,Mar-19,2,0,0
2632,user_2632,13626,338,246,92,Apr-19,1,1,0
2633,user_2633,250,15,6,9,Apr-19,1,1,0
2634,user_2634,1393,35,34,1,Apr-19,1,1,0
2635,user_2635,2897,172,156,16,May-19,0,1,1
2636,user_2636,990,41,3,38,Apr-19,1,1,0
2637,user_2637,701,43,35,8,Mar-19,2,0,0
2638,user_2638,12296,147,99,48,May-19,0,1,1
2639,user_2639,5001,187,135,52,May-19,0,0,1
2640,user_2640,5022,126,93,33,May-19,0,1,1
2641,user_2641,7225,499,72,427,May-19,0,1,1
2642,user_2642,9412,178,155,23,Mar-19,2,0,0
2643,user_2643,3119,173,170,3,Mar-19,2,0,0
2644,user_2644,13535,596,111,485,Apr-19,1,1,0
2645,user_2645,4944,184,79,105,May-19,0,1,1
2646,user_2646,319,14,8,6,Apr-19,1,1,0
2647,user_2647,1642,139,75,64,May-19,0,1,1
2648,user_2648,370,52,24,28,Apr-19,1,1,0
2649,user_2649,2284,135,127,8,May-19,0,0,1
2650,user_2650,14,2,2,0,Mar-18,14,0,0
2651,user_2651,6705,330,261,69,Apr-19,1,1,0
2652,user_2652,2207,21,20,1,Apr-19,1,1,0
2653,user_2653,499,30,19,11,May-19,0,1,1
2654,user_2654,5885,242,173,69,May-19,0,1,1
2655,user_2655,1933,142,122,20,May-19,0,0,1
2656,user_2656,3204,69,69,0,Nov-18,6,0,0
2657,user_2657,5817,623,505,118,Mar-19,2,0,0
2658,user_2658,3695,90,78,12,Apr-19,1,1,0
2659,user_2659,21637,517,317,200,May-19,0,1,1
2660,user_2660,13800,501,312,189,May-19,0,1,1
2661,user_2661,7548,92,89,3,Mar-19,2,0,0
2662,user_2662,12075,113,89,24,May-19,0,0,1
2663,user_2663,8056,131,92,39,Jan-19,4,0,0
2664,user_2664,7734,215,143,72,May-19,0,1,1
2665,user_2665,1386,140,125,15,May-19,0,1,1
2666,user_2666,2522,43,0,43,May-19,0,1,1
2667,user_2667,6682,260,121,139,May-19,0,1,1
2668,user_2668,79989,336,161,175,May-19,0,1,1
2669,user_2669,10831,72,60,12,Apr-19,1,1,0
2670,user_2670,4408,58,24,34,Apr-19,1,1,0
2671,user_2671,3449,182,160,22,May-19,0,1,1
2672,user_2672,6532,210,107,103,May-19,0,1,1
2673,user_2673,12042,244,209,35,May-19,0,1,1
2674,user_2674,1358,216,115,101,May-19,0,1,1
2675,user_2675,3008,121,119,2,Feb-19,3,0,0
2676,user_2676,2388,164,43,121,May-19,0,1,1
2678,user_2678,280,9,9,0,Jun-18,11,0,0
2679,user_2679,7363,116,60,56,May-19,0,1,1
2680,user_2680,4335,103,48,55,Apr-19,1,1,0
2681,user_2681,254,4,4,0,May-18,12,0,0
2682,user_2682,805,25,19,6,Apr-19,1,1,0
2683,user_2683,5361,181,112,69,Apr-19,1,1,0
2684,user_2684,11337,24,24,0,Apr-18,13,0,0
2685,user_2685,25224,78,66,12,Apr-19,1,1,0
2686,user_2686,8789,143,134,9,May-19,0,0,1
2687,user_2687,12961,136,125,11,Mar-19,2,0,0
2688,user_2688,218,17,1,16,Mar-19,2,0,0
2689,user_2689,2343,110,33,77,May-19,0,1,1
2690,user_2690,9672,340,123,217,May-19,0,1,1
2691,user_2691,470,12,12,0,Nov-18,6,0,0
2692,user_2692,57,4,4,0,Mar-18,14,0,0
2693,user_2693,79061,211,153,58,May-19,0,1,1
2694,user_2694,12250,700,325,375,May-19,0,1,1
2695,user_2695,1927,163,107,56,May-19,0,1,1
2696,user_2696,5512,151,150,1,Jan-19,4,0,0
2697,user_2697,26146,450,418,32,May-19,0,0,1
2698,user_2698,9345,171,114,57,May-19,0,1,1
2699,user_2699,188,4,4,0,Jul-18,10,0,0
2700,user_2700,2075,95,77,18,Jan-19,4,0,0
2701,user_2701,2915,143,92,51,May-19,0,1,1
2702,user_2702,1780,27,27,0,Oct-18,7,0,0
2703,user_2703,1584,51,29,22,Jan-19,4,0,0
2704,user_2704,812,56,34,22,Apr-19,1,1,0
2705,user_2705,23019,334,132,202,May-19,0,1,1
2706,user_2706,14494,166,71,95,May-19,0,1,1
2707,user_2707,1505,47,12,35,Apr-19,1,1,0
2709,user_2709,3686,10,7,3,Feb-19,3,0,0
2710,user_2710,7713,218,183,35,Mar-19,2,0,0
2711,user_2711,723,88,88,0,Dec-18,5,0,0
2712,user_2712,36526,524,418,106,May-19,0,1,1
2713,user_2713,393,26,22,4,Mar-19,2,0,0
2714,user_2714,13906,238,145,93,May-19,0,1,1
2715,user_2715,384,38,22,16,May-19,0,0,1
2716,user_2716,2346,109,57,52,Apr-19,1,1,0
2717,user_2717,17401,835,450,385,May-19,0,1,1
2718,user_2718,2272,114,77,37,Apr-19,1,1,0
2719,user_2719,103844,119,109,10,May-19,0,1,1
2720,user_2720,15948,194,137,57,May-19,0,1,1
2721,user_2721,61828,1272,769,503,May-19,0,1,1
2722,user_2722,8,2,2,0,Mar-18,14,0,0
2723,user_2723,167,12,12,0,Sep-18,8,0,0
2724,user_2724,19398,428,222,206,May-19,0,1,1
2725,user_2725,52,3,3,0,Mar-18,14,0,0
2726,user_2726,9333,188,133,55,May-19,0,1,1
2727,user_2727,3749,87,48,39,May-19,0,1,1
2728,user_2728,18,3,0,3,Apr-19,1,1,0
2729,user_2729,50680,968,565,403,May-19,0,1,1
2730,user_2730,30456,679,398,281,May-19,0,1,1
2731,user_2731,9,2,2,0,Mar-18,14,0,0
2732,user_2732,4,2,2,0,Mar-18,14,0,0
2733,user_2733,4720,221,58,163,May-19,0,1,1
2734,user_2734,54,9,9,0,Sep-18,8,0,0
2735,user_2735,290,18,18,0,Aug-18,9,0,0
2736,user_2736,4,6,6,0,Mar-18,14,0,0
2737,user_2737,3014,54,37,17,Mar-19,2,0,0
2738,user_2738,1568,9,6,3,Feb-19,3,0,0
2739,user_2739,1271,47,20,27,Apr-19,1,1,0
2740,user_2740,45665,160,106,54,May-19,0,1,1
2741,user_2741,8317,143,130,13,Mar-19,2,0,0
2742,user_2742,9726,9,2,7,Mar-19,2,0,0
2743,user_2743,21,3,3,0,Aug-18,9,0,0
2744,user_2744,508,27,26,1,Feb-19,3,0,0
2745,user_2745,6440,119,91,28,May-19,0,1,1
2746,user_2746,1769,47,47,0,Sep-18,8,0,0
2747,user_2747,18053,95,0,95,Apr-19,1,1,0
2748,user_2748,43,2,2,0,Jun-18,11,0,0
2749,user_2749,8262,63,63,0,Dec-18,5,0,0
2750,user_2750,11846,210,188,22,Apr-19,1,1,0
2751,user_2751,6767,300,200,100,May-19,0,1,1
2752,user_2752,89926,2053,1298,755,May-19,0,1,1
2753,user_2753,825,28,22,6,Apr-19,1,1,0
2754,user_2754,6469,113,100,13,May-19,0,1,1
2755,user_2755,43,2,2,0,Mar-18,14,0,0
2756,user_2756,30,10,8,2,Apr-19,1,1,0
2757,user_2757,1018,16,14,2,Mar-19,2,0,0
2758,user_2758,13372,1006,651,355,May-19,0,1,1
2759,user_2759,3642,49,9,40,May-19,0,1,1
2760,user_2760,2018,12,12,0,Mar-18,14,0,0
2761,user_2761,9,3,3,0,Mar-18,14,0,0
2762,user_2762,6389,304,172,132,May-19,0,1,1
2763,user_2763,3639,76,59,17,May-19,0,1,1
2764,user_2764,2426,57,48,9,May-19,0,1,1
2765,user_2765,2471,7,7,0,Apr-18,13,0,0
2766,user_2766,4495,62,62,0,Nov-18,6,0,0
2767,user_2767,1340,31,31,0,Jun-18,11,0,0
2768,user_2768,11231,120,85,35,Mar-19,2,0,0
2769,user_2769,29352,100,86,14,May-19,0,1,1
2770,user_2770,6000,49,49,0,Dec-18,5,0,0
2771,user_2771,57024,1054,737,317,Apr-19,1,1,0
2772,user_2772,22803,366,116,250,May-19,0,1,1
2773,user_2773,6520,285,220,65,May-19,0,0,1
2774,user_2774,1748,54,38,16,May-19,0,1,1
2775,user_2775,4671,188,150,38,May-19,0,1,1
2776,user_2776,2885,64,36,28,May-19,0,1,1
2777,user_2777,1785,66,61,5,Mar-19,2,0,0
2778,user_2778,53524,720,519,201,May-19,0,1,1
2779,user_2779,5,6,4,2,Mar-19,2,0,0
2780,user_2780,18,3,3,0,Jul-18,10,0,0
2781,user_2781,25988,836,737,99,May-19,0,1,1
2782,user_2782,3308,103,61,42,May-19,0,1,1
2783,user_2783,3,3,3,0,Mar-18,14,0,0
2784,user_2784,3006,103,8,95,May-19,0,1,1
2785,user_2785,15959,35,25,10,Mar-19,2,0,0
2786,user_2786,12728,219,219,0,Sep-18,8,0,0
2787,user_2787,20747,190,138,52,May-19,0,1,1
2788,user_2788,20,4,4,0,Jul-18,10,0,0
2789,user_2789,23486,387,264,123,May-19,0,1,1
2790,user_2790,8328,104,65,39,May-19,0,1,1
2791,user_2791,34883,387,312,75,May-19,0,1,1
2792,user_2792,1001,31,25,6,May-19,0,1,1
2793,user_2793,363,3,3,0,Mar-18,14,0,0
2794,user_2794,1020,73,50,23,Apr-19,1,1,0
2795,user_2795,20119,134,120,14,Apr-19,1,1,0
2796,user_2796,1145,17,15,2,Feb-19,3,0,0
2797,user_2797,1431,28,28,0,Jun-18,11,0,0
2798,user_2798,461,12,12,0,Nov-18,6,0,0
2799,user_2799,5290,125,53,72,May-19,0,1,1
2800,user_2800,1930,37,37,0,Nov-18,6,0,0
2801,user_2801,10511,217,198,19,May-19,0,1,1
2802,user_2802,22370,38,38,0,May-18,12,0,0
2803,user_2803,1599,143,96,47,May-19,0,1,1
2804,user_2804,21940,840,695,145,May-19,0,1,1
2805,user_2805,244,24,9,15,May-19,0,1,1
2806,user_2806,670,43,24,19,Apr-19,1,1,0
2807,user_2807,9,5,5,0,May-18,12,0,0
2808,user_2808,5553,162,122,40,Apr-19,1,1,0
2809,user_2809,5617,178,101,77,May-19,0,1,1
2810,user_2810,90,13,13,0,Nov-18,6,0,0
2811,user_2811,9842,69,69,0,May-18,12,0,0
2812,user_2812,6208,497,385,112,May-19,0,1,1
2813,user_2813,10774,81,81,0,Jul-18,10,0,0
2814,user_2814,327,22,13,9,Mar-19,2,0,0
2815,user_2815,471,13,13,0,Dec-18,5,0,0
2816,user_2816,722,36,36,0,Jun-18,11,0,0
2817,user_2817,9,2,2,0,Mar-18,14,0,0
2818,user_2818,43284,278,210,68,May-19,0,1,1
2819,user_2819,7227,191,156,35,May-19,0,1,1
2820,user_2820,24177,57,50,7,May-19,0,1,1
2821,user_2821,1178,39,32,7,Mar-19,2,0,0
2822,user_2822,9,1,1,0,Mar-18,14,0,0
2823,user_2823,3715,82,80,2,Apr-19,1,1,0
2824,user_2824,21931,303,182,121,May-19,0,1,1
2825,user_2825,101,4,4,0,Apr-18,13,0,0
2826,user_2826,1434,95,81,14,May-19,0,1,1
2827,user_2827,4098,80,70,10,Mar-19,2,0,0
2828,user_2828,2303,151,92,59,Apr-19,1,1,0
2829,user_2829,17328,549,405,144,May-19,0,1,1
2830,user_2830,18904,172,121,51,May-19,0,1,1
2831,user_2831,757,18,18,0,May-18,12,0,0
2832,user_2832,1,3,2,1,Apr-19,1,1,0
2834,user_2834,65,6,6,0,Oct-18,7,0,0
2835,user_2835,1309,161,137,24,May-19,0,0,1
2836,user_2836,7740,10,10,0,Apr-18,13,0,0
2837,user_2837,158,8,8,0,Oct-18,7,0,0
2838,user_2838,20286,116,73,43,May-19,0,1,1
2839,user_2839,57121,1581,814,767,May-19,0,1,1
2840,user_2840,23954,518,78,440,May-19,0,1,1
2841,user_2841,16054,189,121,68,Apr-19,1,1,0
2842,user_2842,7329,197,147,50,Apr-19,1,1,0
2843,user_2843,6566,42,32,10,Apr-19,1,1,0
2844,user_2844,761,24,23,1,Mar-19,2,0,0
2845,user_2845,8533,68,63,5,Mar-19,2,0,0
2846,user_2846,3969,94,89,5,May-19,0,0,1
2847,user_2847,6534,378,345,33,Apr-19,1,1,0
2848,user_2848,2107,26,26,0,Sep-18,8,0,0
2849,user_2849,10749,163,151,12,Jan-19,4,0,0
2850,user_2850,8,3,3,0,May-18,12,0,0
2851,user_2851,3223,239,97,142,Apr-19,1,1,0
2852,user_2852,20,2,2,0,Jun-18,11,0,0
2853,user_2853,4722,289,139,150,May-19,0,1,1
2854,user_2854,481,47,38,9,Apr-19,1,1,0
2855,user_2855,1502,10,2,8,Apr-19,1,1,0
2856,user_2856,407,20,8,12,Mar-19,2,0,0
2857,user_2857,2710,204,164,40,May-19,0,1,1
2858,user_2858,3004,110,33,77,May-19,0,1,1
2859,user_2859,9052,139,106,33,Apr-19,1,1,0
2860,user_2860,4330,163,119,44,May-19,0,1,1
2861,user_2861,4111,317,248,69,Apr-19,1,1,0
2862,user_2862,16,3,2,1,Jan-19,4,0,0
2863,user_2863,21,3,3,0,Jun-18,11,0,0
2864,user_2864,43,8,8,0,Mar-18,14,0,0
2865,user_2865,5818,337,263,74,Apr-19,1,1,0
2866,user_2866,373,66,64,2,Feb-19,3,0,0
2867,user_2867,18489,241,241,0,Sep-18,8,0,0
2868,user_2868,6993,167,63,104,May-19,0,1,1
2869,user_2869,400,38,38,0,Oct-18,7,0,0
2870,user_2870,2203,36,31,5,Feb-19,3,0,0
2871,user_2871,10859,39,15,24,Apr-19,1,1,0
2872,user_2872,8720,172,130,42,May-19,0,1,1
2873,user_2873,15213,455,443,12,May-19,0,1,1
2874,user_2874,20491,172,143,29,May-19,0,1,1
2875,user_2875,15311,494,357,137,Apr-19,1,1,0
2876,user_2876,20,7,6,1,Jan-19,4,0,0
2877,user_2877,14561,160,160,0,Nov-18,6,0,0
2878,user_2878,24651,568,187,381,May-19,0,1,1
2879,user_2879,4780,232,127,105,May-19,0,1,1
2880,user_2880,9519,204,141,63,May-19,0,1,1
2881,user_2881,86557,1169,1044,125,Apr-19,1,1,0
2882,user_2882,13480,895,482,413,May-19,0,1,1
2883,user_2883,1821,51,45,6,Apr-19,1,1,0
2884,user_2884,3960,433,321,112,May-19,0,1,1
2885,user_2885,18,6,5,1,Mar-19,2,0,0
2886,user_2886,6502,428,301,127,May-19,0,1,1
2887,user_2887,327,65,57,8,Apr-19,1,1,0
2888,user_2888,15989,812,382,430,May-19,0,1,1
2889,user_2889,2505,61,56,5,Jan-19,4,0,0
2890,user_2890,22232,919,669,250,May-19,0,1,1
2891,user_2891,9,1,1,0,Mar-18,14,0,0
2892,user_2892,2785,193,164,29,May-19,0,0,1
2893,user_2893,15704,219,85,134,May-19,0,1,1
2894,user_2894,8771,156,95,61,May-19,0,0,1
2895,user_2895,4617,50,31,19,Apr-19,1,1,0
2896,user_2896,11727,234,234,0,Dec-18,5,0,0
2897,user_2897,192,9,9,0,Dec-18,5,0,0
2898,user_2898,11,2,2,0,Mar-18,14,0,0
2899,user_2899,6890,148,68,80,Apr-19,1,1,0
2900,user_2900,3717,48,48,0,Oct-18,7,0,0
2901,user_2901,3984,98,87,11,Apr-19,1,1,0
2902,user_2902,51513,532,387,145,May-19,0,1,1
2903,user_2903,1138,81,73,8,Mar-19,2,0,0
2904,user_2904,2,2,2,0,Mar-18,14,0,0
2905,user_2905,1935,182,84,98,May-19,0,1,1
2906,user_2906,9387,436,433,3,Apr-19,1,1,0
2907,user_2907,7912,330,16,314,May-19,0,1,1
2908,user_2908,5343,230,168,62,May-19,0,1,1
2909,user_2909,295,10,3,7,May-19,0,1,1
2910,user_2910,4780,128,119,9,Jan-19,4,0,0
2911,user_2911,171,14,14,0,Apr-18,13,0,0
2912,user_2912,83,7,7,0,Nov-18,6,0,0
2913,user_2913,2316,121,20,101,May-19,0,1,1
2914,user_2914,3635,352,275,77,May-19,0,1,1
2915,user_2915,11881,71,61,10,May-19,0,0,1
2916,user_2916,9,2,2,0,Mar-18,14,0,0
2917,user_2917,76,9,3,6,May-19,0,0,1
2918,user_2918,4347,255,200,55,May-19,0,1,1
2919,user_2919,385556,278,249,29,May-19,0,1,1
2920,user_2920,24673,285,150,135,May-19,0,1,1
2921,user_2921,3813,96,35,61,Apr-19,1,1,0
2922,user_2922,26426,263,236,27,May-19,0,1,1
2923,user_2923,18,4,4,0,Dec-18,5,0,0
2924,user_2924,2388,86,60,26,May-19,0,1,1
2925,user_2925,9886,559,285,274,May-19,0,1,1
2926,user_2926,2148,85,52,33,Apr-19,1,1,0
2927,user_2927,580,14,14,0,Jun-18,11,0,0
2928,user_2928,2555,33,15,18,Apr-19,1,1,0
2929,user_2929,5689,134,90,44,Mar-19,2,0,0
2930,user_2930,1662,41,28,13,Apr-19,1,1,0
2931,user_2931,2561,58,33,25,May-19,0,0,1
2932,user_2932,2328,58,45,13,Apr-19,1,1,0
2933,user_2933,5814,164,125,39,May-19,0,1,1
2934,user_2934,3736,123,123,0,Oct-18,7,0,0
2935,user_2935,1317,94,89,5,May-19,0,0,1
2936,user_2936,528685,609,341,268,May-19,0,1,1
2937,user_2937,37,8,8,0,Oct-18,7,0,0
2938,user_2938,4512,84,81,3,Mar-19,2,0,0
2939,user_2939,49,5,3,2,Jan-19,4,0,0
2940,user_2940,255,2,2,0,Mar-18,14,0,0
2941,user_2941,14813,98,63,35,Apr-19,1,1,0
2942,user_2942,694,8,8,0,Aug-18,9,0,0
2943,user_2943,6342,76,65,11,Apr-19,1,1,0
2944,user_2944,819,24,24,0,Sep-18,8,0,0
2945,user_2945,1356,29,29,0,Dec-18,5,0,0
2946,user_2946,7548,225,75,150,May-19,0,1,1
2947,user_2947,3917,19,19,0,May-18,12,0,0
2948,user_2948,103,81,50,31,Apr-19,1,1,0
2949,user_2949,302,8,5,3,Mar-19,2,0,0
2950,user_2950,4684,68,35,33,May-19,0,1,1
2951,user_2951,18,3,3,0,Mar-18,14,0,0
2952,user_2952,141,11,11,0,May-18,12,0,0
2953,user_2953,1,1,1,0,Mar-18,14,0,0
2954,user_2954,639,51,7,44,May-19,0,1,1
2955,user_2955,3779,69,47,22,Apr-19,1,1,0
2956,user_2956,58,6,6,0,Jul-18,10,0,0
2957,user_2957,6,3,1,2,Jan-19,4,0,0
2958,user_2958,1,1,1,0,Mar-18,14,0,0
2959,user_2959,7971,171,124,47,Mar-19,2,0,0
2960,user_2960,8841,159,137,22,Apr-19,1,1,0
2961,user_2961,11045,191,147,44,May-19,0,1,1
2962,user_2962,13195,303,192,111,May-19,0,1,1
2963,user_2963,6533,582,408,174,May-19,0,1,1
2964,user_2964,279,23,7,16,May-19,0,1,1
2965,user_2965,3375,52,52,0,Oct-18,7,0,0
2966,user_2966,17541,236,180,56,Apr-19,1,1,0
2967,user_2967,5937,41,41,0,Oct-18,7,0,0
2968,user_2968,17139,696,426,270,May-19,0,1,1
2969,user_2969,3361,112,98,14,Apr-19,1,1,0
2970,user_2970,6836,171,111,60,May-19,0,1,1
2971,user_2971,73763,1063,702,361,May-19,0,1,1
2972,user_2972,4164,131,97,34,May-19,0,1,1
2973,user_2973,33029,419,237,182,May-19,0,1,1
2974,user_2974,16861,272,39,233,Apr-19,1,1,0
2975,user_2975,38814,183,138,45,May-19,0,1,1
2976,user_2976,5092,9,9,0,Aug-18,9,0,0
2977,user_2977,589,75,41,34,May-19,0,1,1
2978,user_2978,9416,403,151,252,May-19,0,1,1
2979,user_2979,6038,73,57,16,May-19,0,1,1
2980,user_2980,704,33,31,2,Mar-19,2,0,0
2981,user_2981,354,6,6,0,Apr-18,13,0,0
2982,user_2982,9494,194,171,23,Apr-19,1,1,0
2983,user_2983,7146,81,73,8,Apr-19,1,1,0
2984,user_2984,5887,106,83,23,Mar-19,2,0,0
2985,user_2985,66,16,14,2,Feb-19,3,0,0
2986,user_2986,5420,137,105,32,Mar-19,2,0,0
2987,user_2987,26093,115,82,33,May-19,0,1,1
2988,user_2988,2495,38,33,5,Mar-19,2,0,0
2989,user_2989,1980,30,30,0,Dec-18,5,0,0
2990,user_2990,380,15,13,2,Apr-19,1,1,0
2991,user_2991,2879,179,72,107,May-19,0,1,1
2992,user_2992,2249,122,70,52,May-19,0,1,1
2993,user_2993,68,11,11,0,Aug-18,9,0,0
2994,user_2994,46313,482,416,66,May-19,0,1,1
2995,user_2995,16326,197,182,15,Apr-19,1,1,0
2996,user_2996,11,3,0,3,Apr-19,1,1,0
2998,user_2998,8647,125,121,4,May-19,0,1,1
2999,user_2999,2481,54,42,12,Jan-19,4,0,0
